timestamp;name;ocel;filename;num_rows;num_cols;description;target_otypes;rule;graph_mode;remove_otype_loops;name_suffix;hu_otypes;resource_otypes;init_time;process_time;num_components;og_nodes;og_edges;og_components;user
20240816-163039;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-163039-orderManagementWithDistances-alloc_ct_event_target_paths-ClosestTargets_employees_obj_obj_wo-ot-loops.csv;99680;3;;employees;ClosestTargets;Obj-Obj;True;ClosestTargets_employees_obj_obj_wo-ot-loops;;;;;;;;;
20240816-163039;alloc_target_emissions;orderManagementWithDistances;20240816-163039-orderManagementWithDistances-alloc_target_emissions-ParticipatingTargets_employees.csv;18;2;;employees;ParticipatingTargets;;;ParticipatingTargets_employees;;;;;;;;;
20240816-163040;alloc_target_emissions;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_target_emissions-AllTargets_products.csv;20;2;;products;AllTargets;;;AllTargets_products;;;;;;;;;
20240816-163040;alloc_target_emissions;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_target_emissions-ClosestTargets_employees_hu_hu_.csv;18;2;;employees;ClosestTargets;HU-HU;False;ClosestTargets_employees_hu_hu_;;;;;;;;;
20240816-163040;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_ct_event_target_paths-ClosestTargets_employees_hu_hu_.csv;53515;3;;employees;ClosestTargets;HU-HU;False;ClosestTargets_employees_hu_hu_;;;;;;;;;
20240816-163040;alloc_target_emissions;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_target_emissions-ClosestTargets_products_obj_obj_.csv;20;2;;products;ClosestTargets;Obj-Obj;False;ClosestTargets_products_obj_obj_;;;;;;;;;
20240816-163040;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_ct_event_target_paths-ClosestTargets_products_obj_obj_.csv;54697;3;;products;ClosestTargets;Obj-Obj;False;ClosestTargets_products_obj_obj_;;;;;;;;;
20240816-163040;alloc_target_emissions;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_target_emissions-ClosestTargets_employees_hu_hu_wo-ot-loops.csv;18;2;;employees;ClosestTargets;HU-HU;True;ClosestTargets_employees_hu_hu_wo-ot-loops;;;;;;;;;
20240816-163040;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_ct_event_target_paths-ClosestTargets_employees_hu_hu_wo-ot-loops.csv;53515;3;;employees;ClosestTargets;HU-HU;True;ClosestTargets_employees_hu_hu_wo-ot-loops;;;;;;;;;
20240816-163040;alloc_target_emissions;orderManagementWithDistances;20240816-163040-orderManagementWithDistances-alloc_target_emissions-ParticipatingTargets_products.csv;20;2;;products;ParticipatingTargets;;;ParticipatingTargets_products;;;;;;;;;
20240816-163041;alloc_target_emissions;orderManagementWithDistances;20240816-163041-orderManagementWithDistances-alloc_target_emissions-ClosestTargets_products_hu_hu_.csv;20;2;;products;ClosestTargets;HU-HU;False;ClosestTargets_products_hu_hu_;;;;;;;;;
20240816-163041;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-163041-orderManagementWithDistances-alloc_ct_event_target_paths-ClosestTargets_products_hu_hu_.csv;54697;3;;products;ClosestTargets;HU-HU;False;ClosestTargets_products_hu_hu_;;;;;;;;;
20240816-163041;alloc_target_emissions;orderManagementWithDistances;20240816-163041-orderManagementWithDistances-alloc_target_emissions-ClosestTargets_products_obj_obj_wo-ot-loops.csv;20;2;;products;ClosestTargets;Obj-Obj;True;ClosestTargets_products_obj_obj_wo-ot-loops;;;;;;;;;
20240816-163041;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-163041-orderManagementWithDistances-alloc_ct_event_target_paths-ClosestTargets_products_obj_obj_wo-ot-loops.csv;54697;3;;products;ClosestTargets;Obj-Obj;True;ClosestTargets_products_obj_obj_wo-ot-loops;;;;;;;;;
20240816-163041;alloc_target_emissions;orderManagementWithDistances;20240816-163041-orderManagementWithDistances-alloc_target_emissions-ClosestTargets_products_hu_hu_wo-ot-loops.csv;20;2;;products;ClosestTargets;HU-HU;True;ClosestTargets_products_hu_hu_wo-ot-loops;;;;;;;;;
20240816-163041;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-163041-orderManagementWithDistances-alloc_ct_event_target_paths-ClosestTargets_products_hu_hu_wo-ot-loops.csv;54697;3;;products;ClosestTargets;HU-HU;True;ClosestTargets_products_hu_hu_wo-ot-loops;;;;;;;;;
20240816-170234;alloc_target_emissions;orderManagementWithDistances;20240816-170234-orderManagementWithDistances-alloc_target_emissions-items_AllTargets.csv;7659;2;;items;AllTargets;;;items_AllTargets;;;;;;;;;
20240816-170235;alloc_report;orderManagementWithDistances;20240816-170235-orderManagementWithDistances-alloc_report-items_AllTargets.csv;7659;3;;items;AllTargets;;;items_AllTargets;;;;;;;;;
20240816-170235;alloc_target_emissions;orderManagementWithDistances;20240816-170235-orderManagementWithDistances-alloc_target_emissions-items_ClosestTargets_obj_obj.csv;7659;2;;items;ClosestTargets;Obj-Obj;False;items_ClosestTargets_obj_obj;;;;;;;;;
20240816-170235;alloc_report;orderManagementWithDistances;20240816-170235-orderManagementWithDistances-alloc_report-items_ClosestTargets_obj_obj.csv;60935;5;;items;ClosestTargets;Obj-Obj;False;items_ClosestTargets_obj_obj;;;;;;;;;
20240816-170235;alloc_target_emissions;orderManagementWithDistances;20240816-170235-orderManagementWithDistances-alloc_target_emissions-items_ParticipatingTargets.csv;7659;2;;items;ParticipatingTargets;;;items_ParticipatingTargets;;;;;;;;;
20240816-170235;alloc_report;orderManagementWithDistances;20240816-170235-orderManagementWithDistances-alloc_report-items_ParticipatingTargets.csv;60935;4;;items;ParticipatingTargets;;;items_ParticipatingTargets;;;;;;;;;
20240816-170236;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170236-orderManagementWithDistances-alloc_ct_event_target_paths-items_ClosestTargets_obj_obj.csv;60935;3;;items;ClosestTargets;Obj-Obj;False;items_ClosestTargets_obj_obj;;;;;;;;;
20240816-170236;alloc_target_emissions;orderManagementWithDistances;20240816-170236-orderManagementWithDistances-alloc_target_emissions-items_ClosestTargets_hu_hu.csv;7659;2;;items;ClosestTargets;HU-HU;False;items_ClosestTargets_hu_hu;;;;;;;;;
20240816-170236;alloc_report;orderManagementWithDistances;20240816-170236-orderManagementWithDistances-alloc_report-items_ClosestTargets_hu_hu.csv;60935;5;;items;ClosestTargets;HU-HU;False;items_ClosestTargets_hu_hu;;;;;;;;;
20240816-170236;alloc_target_emissions;orderManagementWithDistances;20240816-170236-orderManagementWithDistances-alloc_target_emissions-items_ClosestTargets_obj_obj_x.csv;7659;2;;items;ClosestTargets;Obj-Obj;True;items_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-170236;alloc_report;orderManagementWithDistances;20240816-170236-orderManagementWithDistances-alloc_report-items_ClosestTargets_obj_obj_x.csv;60935;5;;items;ClosestTargets;Obj-Obj;True;items_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-170236;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170236-orderManagementWithDistances-alloc_ct_event_target_paths-items_ClosestTargets_obj_obj_x.csv;60935;3;;items;ClosestTargets;Obj-Obj;True;items_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-170237;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170237-orderManagementWithDistances-alloc_ct_event_target_paths-items_ClosestTargets_hu_hu.csv;60935;3;;items;ClosestTargets;HU-HU;False;items_ClosestTargets_hu_hu;;;;;;;;;
20240816-170237;alloc_target_emissions;orderManagementWithDistances;20240816-170237-orderManagementWithDistances-alloc_target_emissions-items_ClosestTargets_hu_hu_x.csv;7659;2;;items;ClosestTargets;HU-HU;True;items_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-170237;alloc_report;orderManagementWithDistances;20240816-170237-orderManagementWithDistances-alloc_report-items_ClosestTargets_hu_hu_x.csv;60935;5;;items;ClosestTargets;HU-HU;True;items_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-170237;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170237-orderManagementWithDistances-alloc_ct_event_target_paths-items_ClosestTargets_hu_hu_x.csv;60935;3;;items;ClosestTargets;HU-HU;True;items_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-170238;alloc_target_emissions;orderManagementWithDistances;20240816-170238-orderManagementWithDistances-alloc_target_emissions-orders_AllTargets.csv;2000;2;;orders;AllTargets;;;orders_AllTargets;;;;;;;;;
20240816-170238;alloc_report;orderManagementWithDistances;20240816-170238-orderManagementWithDistances-alloc_report-orders_AllTargets.csv;2000;3;;orders;AllTargets;;;orders_AllTargets;;;;;;;;;
20240816-170238;alloc_target_emissions;orderManagementWithDistances;20240816-170238-orderManagementWithDistances-alloc_target_emissions-orders_ClosestTargets_obj_obj.csv;2000;2;;orders;ClosestTargets;Obj-Obj;False;orders_ClosestTargets_obj_obj;;;;;;;;;
20240816-170238;alloc_report;orderManagementWithDistances;20240816-170238-orderManagementWithDistances-alloc_report-orders_ClosestTargets_obj_obj.csv;8443503;5;;orders;ClosestTargets;Obj-Obj;False;orders_ClosestTargets_obj_obj;;;;;;;;;
20240816-170238;alloc_target_emissions;orderManagementWithDistances;20240816-170238-orderManagementWithDistances-alloc_target_emissions-orders_ParticipatingTargets.csv;2000;2;;orders;ParticipatingTargets;;;orders_ParticipatingTargets;;;;;;;;;
20240816-170238;alloc_report;orderManagementWithDistances;20240816-170238-orderManagementWithDistances-alloc_report-orders_ParticipatingTargets.csv;8566;4;;orders;ParticipatingTargets;;;orders_ParticipatingTargets;;;;;;;;;
20240816-170402;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170402-orderManagementWithDistances-alloc_ct_event_target_paths-orders_ClosestTargets_obj_obj.csv;8443503;3;;orders;ClosestTargets;Obj-Obj;False;orders_ClosestTargets_obj_obj;;;;;;;;;
20240816-170438;alloc_target_emissions;orderManagementWithDistances;20240816-170438-orderManagementWithDistances-alloc_target_emissions-orders_ClosestTargets_obj_obj_x.csv;2000;2;;orders;ClosestTargets;Obj-Obj;True;orders_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-170438;alloc_report;orderManagementWithDistances;20240816-170438-orderManagementWithDistances-alloc_report-orders_ClosestTargets_obj_obj_x.csv;8443503;5;;orders;ClosestTargets;Obj-Obj;True;orders_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-170553;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170553-orderManagementWithDistances-alloc_ct_event_target_paths-orders_ClosestTargets_obj_obj_x.csv;8443503;3;;orders;ClosestTargets;Obj-Obj;True;orders_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-170629;alloc_target_emissions;orderManagementWithDistances;20240816-170629-orderManagementWithDistances-alloc_target_emissions-orders_ClosestTargets_hu_hu.csv;2000;2;;orders;ClosestTargets;HU-HU;False;orders_ClosestTargets_hu_hu;;;;;;;;;
20240816-170629;alloc_report;orderManagementWithDistances;20240816-170629-orderManagementWithDistances-alloc_report-orders_ClosestTargets_hu_hu.csv;31222;5;;orders;ClosestTargets;HU-HU;False;orders_ClosestTargets_hu_hu;;;;;;;;;
20240816-170629;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170629-orderManagementWithDistances-alloc_ct_event_target_paths-orders_ClosestTargets_hu_hu.csv;31222;3;;orders;ClosestTargets;HU-HU;False;orders_ClosestTargets_hu_hu;;;;;;;;;
20240816-170629;alloc_target_emissions;orderManagementWithDistances;20240816-170629-orderManagementWithDistances-alloc_target_emissions-orders_ClosestTargets_hu_hu_x.csv;2000;2;;orders;ClosestTargets;HU-HU;True;orders_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-170629;alloc_report;orderManagementWithDistances;20240816-170629-orderManagementWithDistances-alloc_report-orders_ClosestTargets_hu_hu_x.csv;31222;5;;orders;ClosestTargets;HU-HU;True;orders_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-170630;alloc_target_emissions;orderManagementWithDistances;20240816-170630-orderManagementWithDistances-alloc_target_emissions-packages_AllTargets.csv;1128;2;;packages;AllTargets;;;packages_AllTargets;;;;;;;;;
20240816-170630;alloc_report;orderManagementWithDistances;20240816-170630-orderManagementWithDistances-alloc_report-packages_AllTargets.csv;1128;3;;packages;AllTargets;;;packages_AllTargets;;;;;;;;;
20240816-170630;alloc_target_emissions;orderManagementWithDistances;20240816-170630-orderManagementWithDistances-alloc_target_emissions-packages_ClosestTargets_obj_obj.csv;1128;2;;packages;ClosestTargets;Obj-Obj;False;packages_ClosestTargets_obj_obj;;;;;;;;;
20240816-170630;alloc_report;orderManagementWithDistances;20240816-170630-orderManagementWithDistances-alloc_report-packages_ClosestTargets_obj_obj.csv;10338317;5;;packages;ClosestTargets;Obj-Obj;False;packages_ClosestTargets_obj_obj;;;;;;;;;
20240816-170630;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170630-orderManagementWithDistances-alloc_ct_event_target_paths-orders_ClosestTargets_hu_hu_x.csv;31222;3;;orders;ClosestTargets;HU-HU;True;orders_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-170630;alloc_target_emissions;orderManagementWithDistances;20240816-170630-orderManagementWithDistances-alloc_target_emissions-packages_ParticipatingTargets.csv;1128;2;;packages;ParticipatingTargets;;;packages_ParticipatingTargets;;;;;;;;;
20240816-170630;alloc_report;orderManagementWithDistances;20240816-170630-orderManagementWithDistances-alloc_report-packages_ParticipatingTargets.csv;4823;4;;packages;ParticipatingTargets;;;packages_ParticipatingTargets;;;;;;;;;
20240816-170800;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-170800-orderManagementWithDistances-alloc_ct_event_target_paths-packages_ClosestTargets_obj_obj.csv;10338317;3;;packages;ClosestTargets;Obj-Obj;False;packages_ClosestTargets_obj_obj;;;;;;;;;
20240816-170844;alloc_target_emissions;orderManagementWithDistances;20240816-170844-orderManagementWithDistances-alloc_target_emissions-packages_ClosestTargets_obj_obj_x.csv;1128;2;;packages;ClosestTargets;Obj-Obj;True;packages_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-170844;alloc_report;orderManagementWithDistances;20240816-170844-orderManagementWithDistances-alloc_report-packages_ClosestTargets_obj_obj_x.csv;10338317;5;;packages;ClosestTargets;Obj-Obj;True;packages_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-171015;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-171015-orderManagementWithDistances-alloc_ct_event_target_paths-packages_ClosestTargets_obj_obj_x.csv;10338317;3;;packages;ClosestTargets;Obj-Obj;True;packages_ClosestTargets_obj_obj_x;;;;;;;;;
20240816-171112;alloc_target_emissions;orderManagementWithDistances;20240816-171112-orderManagementWithDistances-alloc_target_emissions-packages_ClosestTargets_hu_hu.csv;1128;2;;packages;ClosestTargets;HU-HU;False;packages_ClosestTargets_hu_hu;;;;;;;;;
20240816-171112;alloc_report;orderManagementWithDistances;20240816-171112-orderManagementWithDistances-alloc_report-packages_ClosestTargets_hu_hu.csv;28475;5;;packages;ClosestTargets;HU-HU;False;packages_ClosestTargets_hu_hu;;;;;;;;;
20240816-171112;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-171112-orderManagementWithDistances-alloc_ct_event_target_paths-packages_ClosestTargets_hu_hu.csv;28475;3;;packages;ClosestTargets;HU-HU;False;packages_ClosestTargets_hu_hu;;;;;;;;;
20240816-171113;alloc_target_emissions;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_target_emissions-customers_AllTargets.csv;15;2;;customers;AllTargets;;;customers_AllTargets;;;;;;;;;
20240816-171113;alloc_report;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_report-customers_AllTargets.csv;15;3;;customers;AllTargets;;;customers_AllTargets;;;;;;;;;
20240816-171113;alloc_target_emissions;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_target_emissions-customers_ClosestTargets_obj_obj.csv;15;2;;customers;ClosestTargets;Obj-Obj;False;customers_ClosestTargets_obj_obj;;;;;;;;;
20240816-171113;alloc_report;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_report-customers_ClosestTargets_obj_obj.csv;259120;5;;customers;ClosestTargets;Obj-Obj;False;customers_ClosestTargets_obj_obj;;;;;;;;;
20240816-171113;alloc_target_emissions;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_target_emissions-packages_ClosestTargets_hu_hu_x.csv;1128;2;;packages;ClosestTargets;HU-HU;True;packages_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-171113;alloc_report;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_report-packages_ClosestTargets_hu_hu_x.csv;28475;5;;packages;ClosestTargets;HU-HU;True;packages_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-171113;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_ct_event_target_paths-packages_ClosestTargets_hu_hu_x.csv;28475;3;;packages;ClosestTargets;HU-HU;True;packages_ClosestTargets_hu_hu_x;;;;;;;;;
20240816-171113;alloc_target_emissions;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_target_emissions-customers_ParticipatingTargets.csv;15;2;;customers;ParticipatingTargets;;;customers_ParticipatingTargets;;;;;;;;;
20240816-171113;alloc_report;orderManagementWithDistances;20240816-171113-orderManagementWithDistances-alloc_report-customers_ParticipatingTargets.csv;4015;4;;customers;ParticipatingTargets;;;customers_ParticipatingTargets;;;;;;;;;
20240816-171117;alloc_ct_event_target_paths;orderManagementWithDistances;20240816-171117-orderManagementWithDistances-alloc_ct_event_target_paths-customers_ClosestTargets_obj_obj.csv;259120;3;;customers;ClosestTargets;Obj-Obj;False;customers_ClosestTargets_obj_obj;;;;;;;;;
